segment,mean,median,mode,std_dev,variance,min,max,range,max_slope,min_slope,mean_slope,AUC,skewness,kurtosis,rise_time (s),fall_time (s),asymmetry (AUC half2 - half1),force,subdata_id,segment_type,cycle_duration
segment_4,0.0241741082164325,0.64,0.48,1.494842972545762,2.2345555125694503,-3.04,1.76,4.8,0.2783166332665485,-0.4373547094188621,0.0,0.030072219790281,-0.863939692299586,-0.8121842115425228,0.2882565130260519,0.7037434869739481,0.5247705138533588,40,subdata_30,cycle,0.992
segment_5,-0.0025878957915819,0.64,0.48,1.514086154190678,2.292456882311918,-3.04,1.76,4.8,0.2414428857714496,-0.442645290581285,0.0,0.003513098822897,-0.8363467441773537,-0.87210242522288,0.2977795591182368,0.7062204408817632,0.5398098430126801,40,subdata_30,cycle,1.004
segment_6,0.0127499799599208,0.64,0.48,1.5025764357266325,2.2577359452009507,-3.04,1.76,4.8,0.2404809619238875,-0.5210420841685388,0.0,0.0188677153907016,-0.8482101902042439,-0.8367153796625604,0.292585170340681,0.707414829659319,0.5225579013738911,40,subdata_30,cycle,1.0
segment_7,0.004766012024049,0.64,0.48,1.5091985210273655,2.2776801758711884,-3.04,1.76,4.8,0.2805611222445355,-0.5210420841681922,0.0,0.0108677475190867,-0.8528453568282153,-0.8438510866417341,0.292585170340681,0.707414829659319,0.5209579077995681,40,subdata_30,cycle,1.0
segment_8,0.0031692184368745,0.64,0.64,1.511224698397008,2.283800089045128,-3.04,1.76,4.8,0.240480961923941,-0.4809619238475622,0.0,0.0092677539447637,-0.8415355589767611,-0.8576047178459549,0.292585170340681,0.707414829659319,0.512317942498224,40,subdata_30,cycle,1.0
segment_9,0.0208416833667346,0.64,0.48,1.4950223947401091,2.235091960774451,-3.04,1.76,4.8,0.2794388777555265,-0.4391182364729702,0.0,0.0268677320974609,-0.8514557189128127,-0.8274081146470467,0.2894188376753508,0.7065811623246496,0.521597905229296,40,subdata_30,cycle,0.9960000000000004
segment_10,-8.43354324649298,-10.16,-10.16,3.2726597935733355,10.710302124471466,-10.16,-1.68,8.48,0.0476152304609396,-5.047214428858085,-0.0142685370741482,-10.023414606045764,1.3814874597589517,-0.0662121850806833,0.2214108216432873,0.9665891783567132,-2.046665393954262,40,subdata_30,end,1.1880000000000006
segment_1,0.0459402004008017,0.48,0.48,1.095463771978858,1.2000408757181475,-3.04,0.56,3.6,0.0,-0.0904208416833718,-0.0072144288577154,0.009121240155662,-2.199209675217502,3.146350088912026,0.0,0.188,-0.0910385362307782,40,subdata_31,start,0.188
segment_2,0.0070015230460921,0.64,0.48,1.506589815707758,2.269812872794336,-3.04,1.76,4.8,0.280561122244489,-0.5210420841683656,0.0,0.0131077385231384,-0.8473563862880501,-0.8431462524524065,0.2885771543086172,0.7114228456913827,0.4931180196063469,40,subdata_31,cycle,1.0
segment_3,0.0248179559118239,0.64,0.48,1.489182196121787,2.2176636132461085,-3.04,1.76,4.8,0.2783166332665485,-0.4771142284568337,0.0,0.0307121966578447,-0.8681994200338149,-0.800833088074381,0.2882565130260521,0.7037434869739481,0.521570629515544,40,subdata_31,cycle,0.9920000000000002
segment_4,-0.0048144288577147,0.64,0.48,1.5144825834836388,2.2936574956752773,-3.04,1.76,4.8,0.2414428857715831,-0.4828857715431662,0.0,0.0012731797864272,-0.8318894886248136,-0.8768467898517258,0.2977795591182364,0.7062204408817636,0.5298902015654544,40,subdata_31,cycle,1.004
segment_5,0.0202004008016041,0.64,0.48,1.494675441889255,2.2340546765868394,-3.04,1.76,4.8,0.2794388777554954,-0.4391182364729704,-1.7799166727457418e-18,0.0262277346677333,-0.8598174924830033,-0.8208747845105244,0.2934108216432864,0.7025891783567131,0.5324778615346923,40,subdata_31,cycle,0.9959999999999996
segment_6,-0.0025878957915849,0.64,0.48,1.5155847926221946,2.2969972636276603,-3.04,1.76,4.8,0.2816833667334822,-0.48288577154322,0.0,0.0035130988228939,-0.839102273653546,-0.8715935050723398,0.2977795591182364,0.7062204408817641,0.5335305538531985,40,subdata_31,cycle,1.0040000000000004
segment_7,0.0085983166332659,0.64,0.48,1.5067206076059103,2.270206989384324,-3.04,1.76,4.8,0.2404809619238876,-0.4408817635270299,0.0,0.0147077320974605,-0.8486150607209246,-0.8416491722840802,0.292585170340681,0.707414829659319,0.5087979566347114,40,subdata_31,cycle,1.0
segment_8,0.0044466533066125,0.64,0.48,1.507654291571348,2.2730214628935035,-3.04,1.76,4.8,0.2805611222444735,-0.5210420841683079,0.0,0.0105477488042206,-0.8457619157174763,-0.8555985073112455,0.2885771543086175,0.7114228456913825,0.5097579527793052,40,subdata_31,cycle,1.0
segment_9,0.0176352705410813,0.64,0.48,1.4990827555130748,2.247249107876673,-3.04,1.76,4.8,0.2395190380762721,-0.5189579158314617,0.0,0.0236677449488129,-0.8587995270193464,-0.8305018011286056,0.2934108216432864,0.702589178356714,0.5241578949482102,40,subdata_31,cycle,0.9960000000000004
segment_10,-6.457073827655313,-10.16,-10.16,4.942953776218332,24.432792033831063,-10.16,1.76,11.92,0.4942685370741106,-7.665410821641521,-0.0142685370741482,-11.648044474038263,0.6663642469259827,-1.4150224270552092,0.2892184368737478,1.5147815631262525,-6.680595525961735,40,subdata_31,end,1.8040000000000005
segment_1,0.6569779559118237,0.72,0.48,0.6590536233660916,0.4343516784719741,-3.04,1.28,4.32,0.3847695390781569,-0.2885771543086333,-0.0060921843687374,0.3968043823117175,-3.8014267531434704,17.547621315201816,0.020440881763527,0.5795591182364729,-0.1807925269376428,40,subdata_32,start,0.6
segment_2,0.0025305010020045,0.64,0.48,1.5096671902499477,2.279095025317172,-3.04,1.76,4.8,0.2805611222445046,-0.5210420841683079,0.0,0.008627756515034,-0.8432554721452908,-0.8575112659304485,0.2965931863727454,0.7034068136272547,0.5388979160726266,40,subdata_32,cycle,1.0
segment_3,0.0095563927855719,0.64,0.48,1.502476229570577,2.2574348204246166,-3.04,1.76,4.8,0.2404809619238644,-0.4809619238477221,0.0,0.0156677282420556,-0.848680248212337,-0.8391248164447487,0.2965931863727453,0.7034068136272547,0.5404979096469491,40,subdata_32,cycle,1.0
segment_4,0.0079595991983977,0.64,0.48,1.5035653600144658,2.2607087918354303,-3.04,1.76,4.8,0.2805611222445044,-0.5210420841683656,-1.7799166727457418e-18,0.0140677346677327,-0.8502743145690176,-0.8412268731898602,0.2925851703406814,0.7074148296593186,0.5356778486833385,40,subdata_32,cycle,1.0
segment_5,0.0063628056112237,0.64,0.48,1.505286654918538,2.2658879134758414,-3.04,1.76,4.8,0.2404809619238077,-0.5210420841683079,0.0,0.0124677410934103,-0.8487870352784155,-0.845436778550336,0.2925851703406814,0.7074148296593181,0.5353578499684748,40,subdata_32,cycle,0.9999999999999996
segment_6,0.0066821643286566,0.64,0.48,1.5061433322663995,2.268467737330534,-3.04,1.76,4.8,0.2805611222445978,-0.5210420841683079,0.0,0.012787739808273,-0.849228833785809,-0.845700658215522,0.292585170340681,0.707414829659319,0.5305578692455076,40,subdata_32,cycle,1.0
segment_7,-0.0022698196392801,0.64,0.48,1.5079384873802673,2.273878481722688,-3.04,1.76,4.8,0.24144288577161,-0.48288577154322,-1.7799166727457418e-18,0.0038330872566755,-0.846159348435241,-0.8544689867191706,0.2937555110220442,0.7102444889779562,0.5106908955385729,40,subdata_32,cycle,1.0040000000000004
segment_8,0.0018917835671337,0.64,0.48,1.507533004673822,2.272655760180882,-3.04,1.76,4.8,0.2805611222444736,-0.4809619238476692,0.0,0.0079877590853039,-0.8520465986949358,-0.8427444748996211,0.2885771543086175,0.7114228456913825,0.4937580170360752,40,subdata_32,cycle,1.0
segment_9,0.0137875751502993,0.64,0.48,1.500390509299651,2.251171680396466,-3.04,1.76,4.8,0.2395190380761656,-0.4790380761523312,0.0,0.0198277603704375,-0.8634922216430324,-0.826588528103426,0.2934108216432864,0.702589178356714,0.5087979566347112,40,subdata_32,cycle,0.9960000000000004
segment_10,-7.399110861723451,-10.16,-10.16,4.355371569379727,18.96926150736123,-10.16,1.76,11.92,0.3597595190380827,-7.156713426856178,-0.0142685370741482,-10.242585804233723,1.0610311627438007,-0.6243301521964204,0.2884488977955914,1.0955511022044089,-3.8188541957662734,40,subdata_32,end,1.3840000000000003
segment_1,0.4665478156312622,0.7461322645290585,0.56,1.122235488169299,1.259412490906585,-3.04,1.76,4.8,0.2039278557114232,-0.4078557114228418,-0.0022444889779559,0.400639907470251,-1.4604775329682746,1.1701994481423323,0.1495470941883767,0.6984529058116232,-0.0019332960108595,40,subdata_33,start,0.848
segment_2,0.0149854909819645,0.64,0.48,1.4992971896172065,2.2478920627940533,-3.04,1.76,4.8,0.3206412825651481,-0.5210420841683656,0.0,0.0211077063947532,-0.856616713472301,-0.8256360521381723,0.2885771543086172,0.7114228456913829,0.5158379283617337,40,subdata_33,cycle,1.0
segment_3,0.014428857715431,0.64,0.48,1.4976218005432542,2.242871057462419,-3.04,1.76,4.8,0.2395190380761389,-0.4790380761522779,0.0,0.0204677578001694,-0.8573789008340381,-0.8257308318050187,0.2894188376753506,0.7065811623246492,0.525437889807671,40,subdata_33,cycle,0.9959999999999998
segment_4,0.0018917835671338,0.64,0.48,1.5068621854344162,2.2706336458921847,-3.04,1.76,4.8,0.240480961923861,-0.4809619238477221,0.0,0.0079877590853041,-0.8459713609416837,-0.8555223480538783,0.2965931863727453,0.7034068136272547,0.538577917357763,40,subdata_33,cycle,1.0
segment_5,0.0050853707414827,0.64,0.48,1.5098139570957692,2.279538185041185,-3.04,1.76,4.8,0.2805611222444735,-0.5210420841684233,0.0,0.0111877462339501,-0.8411159227663144,-0.8621089211384407,0.2965931863727458,0.7034068136272547,0.5411178268360364,40,subdata_33,cycle,1.0000000000000004
segment_6,-0.0003613627254486,0.64,0.48,1.5133147645516845,2.29012157661012,-3.04,1.76,4.8,0.2816833667334205,-0.4426452905811935,0.0,0.0057530178593679,-0.8369671783162965,-0.8705579584543721,0.2937555110220442,0.7102444889779553,0.5202905485520131,40,subdata_33,cycle,1.0039999999999996
segment_7,0.0163527054108212,0.64,0.48,1.4941577333161276,2.2325073320283884,-3.04,1.76,4.8,0.2794388777555263,-0.479038076152225,-1.7799166727457418e-18,0.0223877500893563,-0.8576615510913225,-0.8235629928210066,0.2894188376753508,0.7065811623246496,0.5145579335022742,40,subdata_33,cycle,0.9960000000000004
segment_8,0.0121843687374766,0.64,0.48,1.4972306819737935,2.2416997150437115,-3.04,1.76,4.8,0.2794388777555264,-0.4790380761522246,0.0,0.0182277667961192,-0.8537125652967571,-0.8305645252474076,0.2934108216432864,0.7025891783567131,0.53855783711712,40,subdata_33,cycle,0.9959999999999996
segment_10,-5.165938597194389,-4.896432865731732,-10.16,5.113406831900238,26.146929428524032,-10.16,1.76,11.92,0.5133466933868857,-3.952865731463463,-0.0142685370741482,-11.06961077393264,0.1349512867958115,-1.84146847573002,0.2921683366733472,1.851831663326653,-10.675659158316638,40,subdata_33,end,2.144
segment_1,0.6159217635270539,0.72,0.48,0.7437844048946501,0.5532152409644889,-3.04,1.2,4.24,0.0,-0.2674148296593333,-0.0084969939879759,0.3441638682575572,-3.770369383559509,15.054435210901929,0.0,0.556,-0.1963236600656223,40,subdata_34,start,0.556
segment_2,0.0137875751503004,0.64,0.48,1.4998472789474346,2.249541860166024,-3.04,1.76,4.8,0.2794388777555265,-0.4391182364729702,0.0,0.0198277603704401,-0.8524778804073979,-0.8384568134501027,0.2894188376753507,0.7065811623246494,0.5132779386428169,40,subdata_34,cycle,0.996
segment_3,0.0165822845691386,0.64,0.48,1.499013402446743,2.247041180714961,-3.04,1.76,4.8,0.240480961923861,-0.4809619238477221,0.0,0.0227076999690761,-0.8444778690933057,-0.8435600039451132,0.2925851703406814,0.7074148296593186,0.528337958482095,40,subdata_34,cycle,1.0
segment_4,0.0044466533066141,0.64,0.48,1.5042087746421615,2.2626440377104733,-3.04,1.76,4.8,0.240480961923861,-0.5210420841683656,0.0,0.0105477488042221,-0.8507347673842202,-0.8413128638645486,0.2925851703406814,0.7074148296593186,0.5257578885225358,40,subdata_34,cycle,1.0
segment_5,0.0047660120240493,0.64,0.48,1.5066200210303644,2.269903887769536,-3.04,1.76,4.8,0.2404809619238077,-0.5210420841683079,0.0,0.0108677475190872,-0.841094019939871,-0.8546559718248226,0.2925851703406814,0.7074148296593181,0.530557869245506,40,subdata_34,cycle,0.9999999999999996
segment_6,0.006043446893787,0.64,0.48,1.5061723484529104,2.268555143244156,-3.04,1.76,4.8,0.2404809619239409,-0.480961923847562,0.0,0.0121477423785438,-0.8410314225344289,-0.8579095327605502,0.292585170340681,0.707414829659319,0.5177579206509235,40,subdata_34,cycle,1.0
segment_7,0.013069338677354,0.64,0.48,1.4990750541045783,2.2472260178386447,-3.04,1.76,4.8,0.2404809619239409,-0.5210420841683079,-1.7799166727457418e-18,0.019187714105565,-0.8493301563435949,-0.8423073961660759,0.292585170340681,0.707414829659319,0.5209579077995696,40,subdata_34,cycle,1.0
segment_8,0.01699398797595,0.64,0.48,1.499222902978076,2.247669312814009,-3.04,1.76,4.8,0.2794388777555264,-0.4391182364729702,1.7799166727457418e-18,0.0230277475190841,-0.8536142176098881,-0.837196824915944,0.2934108216432864,0.702589178356714,0.5370776830615147,40,subdata_34,cycle,0.9960000000000004
segment_9,0.0018917835671358,0.64,0.48,1.5073788485719557,2.272190993122115,-3.04,1.76,4.8,0.2404809619238876,-0.4809619238480951,0.0,0.0079877590853065,-0.8378221271872515,-0.8709624902381421,0.2965931863727453,0.7034068136272538,0.543677816554955,40,subdata_34,cycle,0.9999999999999992
segment_10,-7.864132424849705,-10.16,-10.16,4.005548605112638,16.0444196279198,-10.16,1.76,11.92,0.3453306613227296,-7.373146292581179,-0.0142685370741482,-11.296532026136449,1.285878960641731,-0.0674575142828137,0.2935310621242486,1.142468937875751,-3.293227973863555,40,subdata_34,end,1.436
segment_1,-0.913591983967936,0.72,-10.16,3.994483153791639,15.955895665925196,-10.16,1.6,11.76,4.666292585170355,-0.412665330661317,0.0142685370741482,-0.7145395303633323,-1.8170691372666057,1.4320139403432774,0.1253867735470942,0.6666132264529059,1.0732838091413288,40,subdata_35,start,0.792
segment_2,0.0047660120240482,0.64,0.56,1.5070134432439573,2.271089518118008,-3.04,1.76,4.8,0.240480961923861,-0.5210420841683079,-1.7799166727457418e-18,0.010867747519086,-0.846370776472784,-0.8486461483110164,0.2925851703406812,0.7074148296593188,0.5311978666752344,40,subdata_35,cycle,1.0
segment_3,-2.4368737475015224e-05,0.64,0.48,1.5068754860370157,2.2706737304192925,-3.04,1.76,4.8,0.2805611222445046,-0.4809619238477221,0.0,0.006067766796117,-0.8461847570150264,-0.8493249610998537,0.2925851703406812,0.7074148296593186,0.524477893663078,40,subdata_35,cycle,0.9999999999999998
segment_4,0.0070015230460915,0.64,0.48,1.5024898477467354,2.257475742582008,-3.04,1.76,4.8,0.240480961923861,-0.4809619238477221,0.0,0.0131077385231376,-0.8448179052345139,-0.8470935121460723,0.2925851703406814,0.7074148296593186,0.5212779065144326,40,subdata_35,cycle,1.0
segment_5,0.0076402404809627,0.64,0.48,1.503811643833787,2.2614494601300765,-3.04,1.76,4.8,0.2805611222445356,-0.4809619238476688,0.0,0.0137477359528684,-0.8504242962684065,-0.8417860429622044,0.292585170340681,0.707414829659319,0.5219179039441616,40,subdata_35,cycle,1.0
segment_6,0.0166733466933861,0.64,0.48,1.4934785189188178,2.230478086471946,-3.04,1.76,4.8,0.239519038076258,-0.4391182364728727,0.0,0.0227077488042207,-0.8577505723621394,-0.8243431586728289,0.2934108216432864,0.702589178356714,0.5340778551090151,40,subdata_35,cycle,0.9960000000000004
segment_7,-0.0025875751502989,0.64,0.48,1.5147142273666747,2.294359190587022,-3.04,1.76,4.8,0.2816833667334206,-0.4828857715431125,0.0,0.0035134213918838,-0.8305686818920323,-0.877541314274144,0.2977795591182364,0.7062204408817632,0.5282899368275623,40,subdata_35,cycle,1.0039999999999996
segment_8,0.0179559118236464,0.64,0.48,1.496358122326904,2.2390876302536977,-3.04,1.76,4.8,0.2794388777554643,-0.4790380761522246,0.0,0.0239877436636792,-0.8570641705129066,-0.8239996579255253,0.2934108216432864,0.702589178356714,0.5315178653900983,40,subdata_35,cycle,0.9960000000000004
segment_9,0.0089176753507045,0.64,0.48,1.5065230221362058,2.2696116162264066,-3.04,1.76,4.8,0.2404809619238345,-0.4809619238476688,0.0,0.0150277308123289,-0.8452248689694886,-0.8533698560886296,0.2965931863727453,0.7034068136272538,0.5430578993658661,40,subdata_35,cycle,0.9999999999999992
segment_10,-7.796430300601204,-10.16,-10.16,3.924233874090904,15.399611498562503,-10.16,1.76,11.92,0.2876152304610418,-6.067494989977,-0.0142685370741482,-9.327398235991016,1.1600075014299307,-0.3923238729448992,0.2924088176352697,0.90359118236473,-2.8239617640089785,40,subdata_35,end,1.1959999999999995
segment_1,-1.0733649699398788,0.64,0.48,3.859810784166448,14.898139289567611,-10.16,1.04,11.2,3.074949899799625,-0.2635671342685519,0.0142685370741482,-0.5821346728728001,-1.857392150259526,1.5819827271399989,0.0845611222444889,0.463438877755511,0.7453089624539663,40,subdata_36,start,0.548
segment_2,0.0150701402805615,0.64,0.48,1.4958209686717827,2.2374803703181905,-3.04,1.76,4.8,0.2395190380761523,-0.4790380761522779,0.0,0.0211077552298989,-0.8552761073458349,-0.830544036237681,0.2934108216432864,0.7025891783567135,0.540797828121172,40,subdata_36,cycle,0.996
segment_3,-0.0121375551102205,0.64,0.48,1.5142761382439367,2.29303222285497,-3.04,1.76,4.8,0.2424048096192254,-0.5252104208417125,-1.7799166727457418e-18,-0.0061182520552128,-0.8320911733997857,-0.8776459306486504,0.296945891783567,0.711054108216433,0.5257454278496874,40,subdata_36,cycle,1.008
segment_4,0.0185971943887784,0.64,0.48,1.4951051730806015,2.235339478572376,-3.04,1.76,4.8,0.2794388777554955,-0.4790380761523845,-1.7799166727457418e-18,0.0246277410934098,-0.8590441349958348,-0.8223065391943987,0.2974028056112225,0.6985971943887774,0.5027179810522848,40,subdata_36,cycle,0.996
segment_5,0.0137875751503016,0.64,0.48,1.5003112140197774,2.2509337389134982,-3.04,1.76,4.8,0.2395190380761389,-0.5189579158316919,0.0,0.0198277603704411,-0.8528128632131036,-0.8333763939009304,0.2934108216432864,0.7025891783567131,0.5281177190453055,40,subdata_36,cycle,0.9959999999999996
segment_6,-0.004178276553108,0.64,0.48,1.5133269360902557,2.2901584154963204,-3.04,1.76,4.8,0.2816833667334824,-0.5633667334670895,0.0,0.001913156653987,-0.8343028320661544,-0.877228842549576,0.2977795591182364,0.7062204408817641,0.5312906348167286,40,subdata_36,cycle,1.0040000000000004
segment_7,0.0227655310621249,0.64,0.48,1.496177237626163,2.238546326390656,-3.04,1.76,4.8,0.2395190380761656,-0.4391182364729704,0.0,0.0287877243866495,-0.8543326059905519,-0.8356461740496979,0.2934108216432864,0.7025891783567131,0.5331178589644227,40,subdata_36,cycle,0.9959999999999996
segment_8,-0.0070409619238493,0.64,0.48,1.515023158099672,2.295295169578304,-3.04,1.76,4.8,0.24144288577161,-0.48288577154322,-1.7799166727457418e-18,-0.0009667392500452,-0.8322412986616798,-0.8748912006623004,0.2977795591182364,0.7062204408817641,0.5212505138533587,40,subdata_36,cycle,1.0040000000000004
segment_9,0.0153907815631283,0.64,0.56,1.496874803862847,2.240634178439437,-3.04,1.76,4.8,0.2395190380761654,-0.5189579158316922,0.0,0.0214277539447637,-0.8523176442192387,-0.8388597197561758,0.2934108216432864,0.7025891783567131,0.5225579013738901,40,subdata_36,cycle,0.9959999999999996
segment_10,-6.563505891783572,-10.16,-10.16,4.829349841132248,23.32261988804407,-10.16,1.76,11.92,0.3927855711422932,-8.080160320637654,-0.0142685370741482,-9.451343170509372,0.699995722779441,-1.325984478346866,0.2885771543086175,1.1514228456913838,-5.1790568294906425,40,subdata_36,end,1.4400000000000013
segment_1,0.7051193587174346,0.8,0.48,0.7249765060629636,0.5255909343432623,-3.04,1.44,4.48,0.0,-0.2733466933867887,-0.0089779559118236,0.4390440905859815,-3.622956985565111,15.501370141962806,0.0,0.62,-0.2361601889149041,40,subdata_37,start,0.62
segment_2,0.0092370340681367,0.64,0.48,1.5022084182702091,2.2566301319218844,-3.04,1.76,4.8,0.2805611222445044,-0.4408817635270785,0.0,0.0153477295271913,-0.8421050723245415,-0.8503614749714448,0.2925851703406813,0.7074148296593186,0.5222379026590263,40,subdata_37,cycle,1.0
segment_3,0.0101951102204412,0.64,0.48,1.5035981928478634,2.260807525535361,-3.04,1.76,4.8,0.2805611222444734,-0.5210420841683656,0.0,0.0163077256717844,-0.8480070085238139,-0.8463377772538259,0.2925851703406814,0.7074148296593188,0.5302378705306406,40,subdata_37,cycle,1.0000000000000002
segment_4,-0.0067228857715422,0.64,0.48,1.508889401874083,2.2767472270879283,-3.04,1.76,4.8,0.2816833667334515,-0.563366733466903,0.0,-0.0006467508162611,-0.8390502203759341,-0.8623171315652334,0.2937555110220442,0.7102444889779558,0.5062110574656318,40,subdata_37,cycle,1.004
segment_5,0.0102605210420845,0.64,0.48,1.5003406903684082,2.251022187175152,-3.04,1.76,4.8,0.2794388777554955,-0.4790380761523309,0.0,0.0163077745069295,-0.8485038909931684,-0.8390992070705532,0.2894188376753508,0.7065811623246492,0.5001579913333669,40,subdata_37,cycle,0.996
segment_6,0.0092370340681358,0.64,0.64,1.504472130685442,2.263436392009194,-3.04,1.76,4.8,0.240480961923941,-0.4809619238476692,0.0,0.0153477295271898,-0.8464554199555548,-0.8449983891068547,0.292585170340681,0.707414829659319,0.5158379283617326,40,subdata_37,cycle,1.0
segment_7,0.0133886973947891,0.64,0.48,1.5033340702838172,2.260013326876109,-3.04,1.76,4.8,0.2805611222445355,-0.4809619238477753,0.0,0.0195077128204295,-0.8512574169857918,-0.8389059333315938,0.292585170340681,0.707414829659319,0.5167979245063266,40,subdata_37,cycle,1.0
segment_8,0.0025305010020034,0.64,0.48,1.500897818562885,2.2526942617668264,-3.04,1.76,4.8,0.2805611222445355,-0.4408817635270299,0.0,0.0086277565150331,-0.8481793697989481,-0.8432753817375045,0.292585170340681,0.707414829659319,0.5129579399279514,40,subdata_37,cycle,1.0
segment_9,0.002211142284569,0.64,0.48,1.5078739573639903,2.273683871296541,-3.04,1.76,4.8,0.240480961923941,-0.5210420841680765,0.0,0.0083077578001692,-0.8407976774713655,-0.8584494221775927,0.292585170340681,0.707414829659319,0.5107179489238993,40,subdata_37,cycle,1.0
segment_10,-8.143634148296593,-10.16,-10.16,3.709608753759901,13.761197105972082,-10.16,1.76,11.92,0.3826853707413913,-8.1457314629239,-0.0142685370741482,-11.112136451178916,1.3935974290312063,0.2060054305457241,0.2842805611222445,1.0797194388777562,-2.7461035488210923,40,subdata_37,end,1.3640000000000008
segment_1,-2.19515254509018,0.5086172344689367,-10.16,4.647626107698107,21.60042843695706,-10.16,0.88,11.04,3.0310220440882123,-0.2855310621242641,0.0142685370741482,-1.1981062071236668,-1.0970946447946393,-0.7466628312548882,0.1405691382765531,0.4074308617234469,1.3849966090096029,40,subdata_38,start,0.548
segment_2,-0.0025878957915828,0.64,0.48,1.5124561352582355,2.2875235610802784,-3.04,1.76,4.8,0.281683366733467,-0.4426452905811868,0.0,0.0035130988228964,-0.8397660876415758,-0.8711717845194329,0.2977795591182364,0.7062204408817636,0.5353300049397387,40,subdata_38,cycle,1.004
segment_3,0.0211623246492988,0.64,0.48,1.495399682988961,2.2362202118834853,-3.04,1.76,4.8,0.2395190380761656,-0.4790380761523845,0.0,0.0271877308123258,-0.8609312640513385,-0.8169527769562608,0.2934108216432864,0.7025891783567135,0.5283178782414533,40,subdata_38,cycle,0.996
segment_4,0.0031692184368743,0.64,0.48,1.50548009265376,2.2664703093767744,-3.04,1.76,4.8,0.2805611222445046,-0.4809619238477221,0.0,0.0092677539447638,-0.8412756332366075,-0.8585495530606604,0.2965931863727453,0.7034068136272547,0.5411178268360362,40,subdata_38,cycle,1.0
segment_5,-0.0041782765531051,0.64,0.48,1.5129803850988237,2.289109645693785,-3.04,1.76,4.8,0.2816833667334515,-0.4828857715431125,-1.7799166727457418e-18,0.0019131566539902,-0.833947627588058,-0.8734096316562723,0.2977795591182364,0.7062204408817632,0.5215705022871397,40,subdata_38,cycle,1.0039999999999996
segment_6,0.0169939879759497,0.64,0.48,1.4979770505434484,2.243935243954849,-3.04,1.76,4.8,0.2794388777554646,-0.5189579158315767,0.0,0.0230277475190842,-0.8512735824039376,-0.8356890051664463,0.2894188376753508,0.7065811623246496,0.5203179103698388,40,subdata_38,cycle,0.9960000000000004
segment_7,0.0066821643286567,0.64,0.48,1.5055302518703475,2.266621339296792,-3.04,1.76,4.8,0.240480961923941,-0.521042084168192,0.0,0.012787739808273,-0.8431026713215909,-0.8490127374032754,0.292585170340681,0.707414829659319,0.5292979546266872,40,subdata_38,cycle,1.0
segment_8,-0.0048141082164323,0.64,0.48,1.515842507230354,2.297778506726406,-3.04,1.76,4.8,0.2414428857716099,-0.5633667334669648,1.7799166727457418e-18,0.0012735023554127,-0.8293576202336834,-0.8795626461121753,0.2937555110220442,0.7102444889779553,0.5119705267047128,40,subdata_38,cycle,1.0039999999999996
segment_9,0.0205210420841702,0.64,0.48,1.5002496201529194,2.250748922768979,-3.04,1.76,4.8,0.2794388777554644,-0.5189579158316919,1.7799166727457418e-18,0.0265477333825973,-0.8560327904781098,-0.8304725964461004,0.2894188376753508,0.7065811623246487,0.5135979373576844,40,subdata_38,cycle,0.9959999999999996
segment_10,-6.151611062124244,-10.16,-10.16,4.978611954304046,24.78657699153916,-10.16,1.76,11.92,0.4028857715431844,-7.487615230462168,-0.0142685370741482,-8.832423131473364,0.5317152927578097,-1.5508943460208933,0.2906533066132262,1.1453466933867738,-5.757336868526638,40,subdata_38,end,1.436
segment_1,-0.8303163126252503,0.12,0.4,1.452945023713183,2.1110492419329017,-3.04,0.4,3.44,0.0,-0.0288577154308633,-0.0068937875751503,-0.0497600989554258,-0.6046136565578349,-1.4227496582383312,0.0,0.06,-0.0727195344597009,40,subdata_39,start,0.06
segment_2,0.0073208817635275,0.64,0.48,1.507769745340214,2.2733696049632943,-3.04,1.76,4.8,0.280561122244489,-0.4809619238476688,0.0,0.0134277372380029,-0.8445680061655395,-0.8561149841275602,0.2925851703406813,0.7074148296593188,0.5081579592049834,40,subdata_39,cycle,1.0
segment_3,0.0205210420841684,0.64,0.48,1.4990208452643243,2.2470634945369694,-3.04,1.76,4.8,0.2794388777555265,-0.5189579158317501,0.0,0.0265477333825967,-0.8517515309367516,-0.8322686376211097,0.2934108216432864,0.7025891783567135,0.5193579142252442,40,subdata_39,cycle,0.996
segment_4,0.0060434468937882,0.64,0.48,1.5045947965445374,2.263805501788898,-3.04,1.76,4.8,0.240480961923861,-0.4809619238477221,-1.7799166727457418e-18,0.0121477423785452,-0.8461184631658658,-0.8515975652732739,0.2925851703406814,0.7074148296593186,0.5350378512536087,40,subdata_39,cycle,1.0
segment_5,-0.0029059719438862,0.64,0.48,1.5136675539555269,2.2911894638977075,-3.04,1.76,4.8,0.3219238476953731,-0.4828857715431125,0.0,0.0031931103891159,-0.8381239434902285,-0.8733016447416722,0.2937555110220438,0.7102444889779558,0.5170906642142008,40,subdata_39,cycle,1.0039999999999996
segment_6,0.0134669338677338,0.64,0.48,1.499733923056657,2.249201839966912,-3.04,1.76,4.8,0.2395190380761654,-0.4790380761523312,0.0,0.0195077616555735,-0.8572914437495972,-0.8292903368306366,0.2894188376753508,0.7065811623246496,0.5123179424982236,40,subdata_39,cycle,0.9960000000000004
